"Direction","Year","Date","Weekday","Country","Commodity","Transport_Mode","Measure","Value","Cumulative"
"Imports","2018","07/05/2018","Monday","All","All","All","$","194000000","20047000000"
"Imports","2018","10/08/2018","Friday","All","All","All","$","194000000","36627000000"
"Imports","2018","24/12/2018","Monday","All","All","All","$","194000000","62685000000"
"Exports","2018","20/04/2018","Friday","All","All","All","$","195000000","16678000000"
"Exports","2018","16/05/2018","Wednesday","All","All","All","$","195000000","21172000000"
"Imports","2018","31/05/2018","Thursday","All","All","All","$","195000000","24059000000"
"Imports","2018","27/06/2018","Wednesday","All","All","All","$","195000000","28583000000"
"Exports","2018","24/12/2018","Monday","All","All","All","$","196000000","56298000000"
"Exports","2018","28/02/2018","Wednesday","All","All","All","$","197000000","8720000000"
"Exports","2018","09/05/2018","Wednesday","All","All","All","$","197000000","20026000000"
"Exports","2018","02/11/2018","Friday","All","All","All","$","197000000","47443000000"
"Imports","2018","13/02/2018","Tuesday","All","All","All","$","197000000","6782000000"
"Imports","2018","07/02/2018","Wednesday","All","All","All","$","198000000","5883000000"
"Imports","2018","08/03/2018","Thursday","All","All","All","$","198000000","10505000000"
"Imports","2018","23/03/2018","Friday","All","All","All","$","198000000","12905000000"
"Imports","2018","10/05/2018","Thursday","All","All","All","$","198000000","20626000000"
"Imports","2018","12/07/2018","Thursday","All","All","All","$","198000000","31403000000"
"Exports","2018","18/02/2018","Sunday","All","All","All","$","199000000","6934000000"
"Imports","2018","25/06/2018","Monday","All","All","All","$","199000000","28128000000"
"Imports","2018","20/02/2018","Tuesday","All","All","All","$","200000000","7797000000"
"Imports","2018","09/05/2018","Wednesday","All","All","All","$","200000000","20428000000"
"Imports","2018","15/06/2018","Friday","All","All","All","$","200000000","26680000000"
"Imports","2018","03/07/2018","Tuesday","All","All","All","$","200000000","29791000000"
"Imports","2018","09/02/2018","Friday","All","All","All","$","201000000","6316000000"
"Imports","2018","16/11/2018","Friday","All","All","All","$","201000000","55462000000"
"Imports","2018","29/05/2018","Tuesday","All","All","All","$","202000000","23699000000"
"Imports","2018","14/12/2018","Friday","All","All","All","$","202000000","61024000000"
"Exports","2018","20/05/2018","Sunday","All","All","All","$","203000000","21832000000"
"Imports","2018","27/02/2018","Tuesday","All","All","All","$","203000000","9012000000"
"Imports","2018","04/07/2018","Wednesday","All","All","All","$","203000000","29994000000"
"Imports","2018","31/07/2018","Tuesday","All","All","All","$","203000000","34762000000"
"Imports","2018","08/08/2018","Wednesday","All","All","All","$","203000000","36161000000"
"Imports","2018","05/10/2018","Friday","All","All","All","$","203000000","47446000000"
"Exports","2018","25/09/2018","Tuesday","All","All","All","$","204000000","41623000000"
"Imports","2018","12/02/2018","Monday","All","All","All","$","204000000","6585000000"
"Imports","2018","15/02/2018","Thursday","All","All","All","$","204000000","7174000000"
"Imports","2018","06/03/2018","Tuesday","All","All","All","$","204000000","10130000000"
"Imports","2018","12/03/2018","Monday","All","All","All","$","204000000","11039000000"
"Imports","2018","15/03/2018","Thursday","All","All","All","$","204000000","11612000000"
"Exports","2018","22/04/2018","Sunday","All","All","All","$","205000000","16982000000"
"Imports","2018","17/05/2018","Thursday","All","All","All","$","205000000","21708000000"
"Imports","2018","06/08/2018","Monday","All","All","All","$","205000000","35745000000"
"Imports","2018","20/08/2018","Monday","All","All","All","$","205000000","38191000000"
"Imports","2018","24/05/2018","Thursday","All","All","All","$","206000000","22914000000"
"Imports","2018","11/07/2018","Wednesday","All","All","All","$","206000000","31206000000"
"Exports","2018","26/11/2018","Monday","All","All","All","$","207000000","51202000000"
"Imports","2018","03/01/2018","Wednesday","All","All","All","$","207000000","311000000"
"Imports","2018","15/01/2018","Monday","All","All","All","$","207000000","2259000000"
"Imports","2018","10/01/2018","Wednesday","All","All","All","$","208000000","1556000000"
"Imports","2018","17/01/2018","Wednesday","All","All","All","$","208000000","2723000000"
"Exports","2018","06/12/2018","Thursday","All","All","All","$","209000000","53088000000"
"Imports","2018","15/05/2018","Tuesday","All","All","All","$","209000000","21314000000"
"Imports","2018","25/05/2018","Friday","All","All","All","$","209000000","23123000000"
"Imports","2018","11/06/2018","Monday","All","All","All","$","209000000","25674000000"
"Imports","2018","10/04/2018","Tuesday","All","All","All","$","210000000","15616000000"
"Imports","2018","02/02/2018","Friday","All","All","All","$","211000000","5409000000"
"Imports","2018","22/02/2018","Thursday","All","All","All","$","211000000","8241000000"
"Imports","2018","26/02/2018","Monday","All","All","All","$","211000000","8808000000"
"Imports","2018","16/04/2018","Monday","All","All","All","$","211000000","16535000000"
"Imports","2018","27/07/2018","Friday","All","All","All","$","211000000","34236000000"
"Imports","2018","28/11/2018","Wednesday","All","All","All","$","211000000","57779000000"
"Exports","2018","11/05/2018","Friday","All","All","All","$","212000000","20366000000"
"Exports","2018","27/08/2018","Monday","All","All","All","$","212000000","37547000000"
"Imports","2018","19/06/2018","Tuesday","All","All","All","$","212000000","27205000000"
"Imports","2018","17/07/2018","Tuesday","All","All","All","$","212000000","32191000000"
"Imports","2018","22/05/2018","Tuesday","All","All","All","$","213000000","22404000000"
"Imports","2018","08/06/2018","Friday","All","All","All","$","213000000","25390000000"
"Imports","2018","07/08/2018","Tuesday","All","All","All","$","213000000","35959000000"
"Exports","2018","02/04/2018","Monday","All","All","All","$","214000000","13905000000"
"Imports","2018","18/07/2018","Wednesday","All","All","All","$","214000000","32405000000"
"Imports","2018","13/08/2018","Monday","All","All","All","$","214000000","36920000000"
"Imports","2018","24/07/2018","Tuesday","All","All","All","$","215000000","33403000000"
"Imports","2018","24/09/2018","Monday","All","All","All","$","215000000","45166000000"
"Imports","2018","13/12/2018","Thursday","All","All","All","$","215000000","60822000000"
"Exports","2018","31/05/2018","Thursday","All","All","All","$","216000000","23834000000"
"Imports","2018","25/09/2018","Tuesday","All","All","All","$","216000000","45383000000"
"Imports","2018","12/11/2018","Monday","All","All","All","$","216000000","54531000000"
"Imports","2018","26/11/2018","Monday","All","All","All","$","216000000","57153000000"
"Exports","2018","21/12/2018","Friday","All","All","All","$","217000000","55717000000"
"Imports","2018","09/01/2018","Tuesday","All","All","All","$","217000000","1349000000"
"Imports","2018","09/07/2018","Monday","All","All","All","$","217000000","30760000000"
"Imports","2018","03/09/2018","Monday","All","All","All","$","217000000","40715000000"
"Imports","2018","19/12/2018","Wednesday","All","All","All","$","217000000","61826000000"
"Imports","2018","22/01/2018","Monday","All","All","All","$","218000000","3460000000"
"Imports","2018","05/09/2018","Wednesday","All","All","All","$","218000000","41187000000"
"Exports","2018","23/10/2018","Tuesday","All","All","All","$","219000000","45831000000"
"Imports","2018","24/04/2018","Tuesday","All","All","All","$","219000000","17965000000"
"Imports","2018","31/08/2018","Friday","All","All","All","$","219000000","40304000000"
"Imports","2018","15/10/2018","Monday","All","All","All","$","220000000","49268000000"
"Imports","2018","04/01/2018","Thursday","All","All","All","$","221000000","532000000"
"Imports","2018","03/04/2018","Tuesday","All","All","All","$","221000000","14457000000"
"Imports","2018","15/08/2018","Wednesday","All","All","All","$","221000000","37432000000"
"Imports","2018","22/08/2018","Wednesday","All","All","All","$","221000000","38649000000"
"Exports","2018","18/11/2018","Sunday","All","All","All","$","222000000","49856000000"
"Exports","2018","13/12/2018","Thursday","All","All","All","$","222000000","54227000000"
"Imports","2018","25/07/2018","Wednesday","All","All","All","$","222000000","33626000000"
"Imports","2018","16/10/2018","Tuesday","All","All","All","$","222000000","49490000000"
"Imports","2018","11/10/2018","Thursday","All","All","All","$","223000000","48713000000"
"Imports","2018","02/08/2018","Thursday","All","All","All","$","224000000","35283000000"
"Imports","2018","17/09/2018","Monday","All","All","All","$","224000000","43603000000"
"Imports","2018","23/08/2018","Thursday","All","All","All","$","225000000","38874000000"
"Imports","2018","04/04/2018","Wednesday","All","All","All","$","226000000","14683000000"
"Imports","2018","05/06/2018","Tuesday","All","All","All","$","226000000","24676000000"
"Imports","2018","19/11/2018","Monday","All","All","All","$","226000000","55778000000"
"Exports","2018","31/07/2018","Tuesday","All","All","All","$","227000000","34048000000"
"Imports","2018","24/01/2018","Wednesday","All","All","All","$","227000000","3878000000"
"Imports","2018","11/09/2018","Tuesday","All","All","All","$","227000000","42287000000"
"Imports","2018","07/12/2018","Friday","All","All","All","$","227000000","59751000000"
"Exports","2018","16/12/2018","Sunday","All","All","All","$","228000000","54726000000"
"Imports","2018","17/08/2018","Friday","All","All","All","$","228000000","37908000000"
"Imports","2018","20/11/2018","Tuesday","All","All","All","$","228000000","56006000000"
"Exports","2018","27/11/2018","Tuesday","All","All","All","$","229000000","51431000000"
"Imports","2018","06/06/2018","Wednesday","All","All","All","$","230000000","24906000000"
"Imports","2018","13/09/2018","Thursday","All","All","All","$","231000000","42773000000"
"Exports","2018","10/10/2018","Wednesday","All","All","All","$","232000000","43857000000"
"Imports","2018","08/02/2018","Thursday","All","All","All","$","232000000","6114000000"
"Imports","2018","09/11/2018","Friday","All","All","All","$","232000000","54234000000"
"Imports","2018","10/12/2018","Monday","All","All","All","$","232000000","60100000000"
"Imports","2018","21/02/2018","Wednesday","All","All","All","$","233000000","8030000000"
"Imports","2018","23/10/2018","Tuesday","All","All","All","$","233000000","50633000000"
"Imports","2018","13/11/2018","Tuesday","All","All","All","$","233000000","54765000000"
"Exports","2018","04/06/2018","Monday","All","All","All","$","234000000","24516000000"
"Imports","2018","04/05/2018","Friday","All","All","All","$","235000000","19790000000"
"Imports","2018","17/12/2018","Monday","All","All","All","$","235000000","61338000000"
"Imports","2018","12/01/2018","Friday","All","All","All","$","236000000","1985000000"
"Imports","2018","06/07/2018","Friday","All","All","All","$","236000000","30474000000"
"Imports","2018","06/04/2018","Friday","All","All","All","$","237000000","15163000000"
"Imports","2018","14/05/2018","Monday","All","All","All","$","237000000","21105000000"
"Imports","2018","12/04/2018","Thursday","All","All","All","$","238000000","16043000000"
"Imports","2018","21/08/2018","Tuesday","All","All","All","$","238000000","38429000000"
"Imports","2018","26/09/2018","Wednesday","All","All","All","$","238000000","45621000000"
"Imports","2018","03/12/2018","Monday","All","All","All","$","238000000","58592000000"
"Exports","2018","11/03/2018","Sunday","All","All","All","$","239000000","10432000000"
"Imports","2018","18/06/2018","Monday","All","All","All","$","239000000","26993000000"
"Imports","2018","10/07/2018","Tuesday","All","All","All","$","239000000","31000000000"
"Imports","2018","14/11/2018","Wednesday","All","All","All","$","239000000","55004000000"
"Imports","2018","09/10/2018","Tuesday","All","All","All","$","240000000","48161000000"
"Exports","2018","06/11/2018","Tuesday","All","All","All","$","241000000","48058000000"
"Exports","2018","30/11/2018","Friday","All","All","All","$","241000000","51962000000"
"Exports","2018","19/03/2018","Monday","All","All","All","$","242000000","11684000000"
"Imports","2018","05/01/2018","Friday","All","All","All","$","242000000","774000000"
"Exports","2018","15/07/2018","Sunday","All","All","All","$","243000000","31230000000"
"Imports","2018","12/06/2018","Tuesday","All","All","All","$","243000000","25917000000"
"Imports","2018","05/07/2018","Thursday","All","All","All","$","243000000","30237000000"
"Imports","2018","16/07/2018","Monday","All","All","All","$","243000000","31979000000"
"Imports","2018","19/07/2018","Thursday","All","All","All","$","243000000","32648000000"
"Imports","2018","08/11/2018","Thursday","All","All","All","$","243000000","54002000000"
"Imports","2018","05/04/2018","Thursday","All","All","All","$","244000000","14927000000"
"Imports","2018","13/07/2018","Friday","All","All","All","$","244000000","31647000000"
"Imports","2018","19/10/2018","Friday","All","All","All","$","244000000","50255000000"
"Imports","2018","11/12/2018","Tuesday","All","All","All","$","245000000","60345000000"
"Imports","2018","27/09/2018","Thursday","All","All","All","$","246000000","45867000000"
"Imports","2018","21/05/2018","Monday","All","All","All","$","247000000","22191000000"
"Imports","2018","16/08/2018","Thursday","All","All","All","$","247000000","37679000000"
"Exports","2018","27/07/2018","Friday","All","All","All","$","248000000","33216000000"
"Imports","2018","12/10/2018","Friday","All","All","All","$","248000000","48961000000"
"Imports","2018","17/10/2018","Wednesday","All","All","All","$","249000000","49739000000"
"Imports","2018","30/07/2018","Monday","All","All","All","$","250000000","34559000000"
"Imports","2018","21/12/2018","Friday","All","All","All","$","250000000","62410000000"
"Exports","2018","14/05/2018","Monday","All","All","All","$","251000000","20892000000"
"Imports","2018","27/08/2018","Monday","All","All","All","$","251000000","39391000000"
"Imports","2018","07/09/2018","Friday","All","All","All","$","251000000","41714000000"
"Imports","2018","25/10/2018","Thursday","All","All","All","$","251000000","51173000000"
"Imports","2018","28/03/2018","Wednesday","All","All","All","$","253000000","13726000000"
"Exports","2018","16/04/2018","Monday","All","All","All","$","254000000","16009000000"
"Imports","2018","17/04/2018","Tuesday","All","All","All","$","254000000","16789000000"
"Imports","2018","04/09/2018","Tuesday","All","All","All","$","254000000","40969000000"
"Exports","2018","10/06/2018","Sunday","All","All","All","$","255000000","25402000000"
"Imports","2018","12/09/2018","Wednesday","All","All","All","$","255000000","42542000000"
"Imports","2018","06/11/2018","Tuesday","All","All","All","$","255000000","53571000000"
"Exports","2018","12/02/2018","Monday","All","All","All","$","256000000","6155000000"
"Exports","2018","25/06/2018","Monday","All","All","All","$","256000000","27931000000"
"Imports","2018","16/01/2018","Tuesday","All","All","All","$","256000000","2515000000"
"Imports","2018","02/11/2018","Friday","All","All","All","$","256000000","52961000000"
"Imports","2018","15/11/2018","Thursday","All","All","All","$","257000000","55261000000"
"Imports","2018","01/10/2018","Monday","All","All","All","$","258000000","46395000000"
"Imports","2018","30/10/2018","Tuesday","All","All","All","$","258000000","52106000000"
"Exports","2018","09/04/2018","Monday","All","All","All","$","259000000","15005000000"
"Imports","2018","10/09/2018","Monday","All","All","All","$","259000000","42060000000"
"Exports","2018","26/02/2018","Monday","All","All","All","$","260000000","8427000000"
"Imports","2018","01/02/2018","Thursday","All","All","All","$","260000000","5198000000"
"Imports","2018","09/03/2018","Friday","All","All","All","$","260000000","10765000000"
"Imports","2018","30/04/2018","Monday","All","All","All","$","260000000","18909000000"
"Exports","2018","13/11/2018","Tuesday","All","All","All","$","261000000","49085000000"
"Imports","2018","26/06/2018","Tuesday","All","All","All","$","261000000","28389000000"
"Imports","2018","12/12/2018","Wednesday","All","All","All","$","262000000","60607000000"
"Exports","2018","29/01/2018","Monday","All","All","All","$","263000000","3923000000"
"Exports","2018","22/12/2018","Saturday","All","All","All","$","263000000","55979000000"
"Imports","2018","02/07/2018","Monday","All","All","All","$","263000000","29591000000"
"Imports","2018","27/12/2018","Thursday","All","All","All","$","264000000","63000000000"
"Exports","2018","23/07/2018","Monday","All","All","All","$","266000000","32594000000"
"Imports","2018","27/04/2018","Friday","All","All","All","$","266000000","18591000000"
"Exports","2018","22/01/2018","Monday","All","All","All","$","267000000","2856000000"
"Imports","2018","22/11/2018","Thursday","All","All","All","$","267000000","56579000000"
"Exports","2018","20/12/2018","Thursday","All","All","All","$","268000000","55500000000"
"Exports","2018","30/04/2018","Monday","All","All","All","$","269000000","18484000000"
"Imports","2018","03/10/2018","Wednesday","All","All","All","$","269000000","46968000000"
"Exports","2018","07/05/2018","Monday","All","All","All","$","270000000","19696000000"
"Imports","2018","21/06/2018","Thursday","All","All","All","$","270000000","27656000000"
"Imports","2018","29/10/2018","Monday","All","All","All","$","270000000","51848000000"
"Imports","2018","18/12/2018","Tuesday","All","All","All","$","270000000","61609000000"
"Imports","2018","07/06/2018","Thursday","All","All","All","$","271000000","25177000000"
"Imports","2018","13/06/2018","Wednesday","All","All","All","$","271000000","26189000000"
"Exports","2018","31/01/2018","Wednesday","All","All","All","$","272000000","4275000000"
"Exports","2018","12/03/2018","Monday","All","All","All","$","272000000","10704000000"
"Exports","2018","30/10/2018","Tuesday","All","All","All","$","272000000","46967000000"
"Imports","2018","09/08/2018","Thursday","All","All","All","$","272000000","36433000000"
"Imports","2018","18/10/2018","Thursday","All","All","All","$","272000000","50011000000"
"Imports","2018","01/06/2018","Friday","All","All","All","$","273000000","24332000000"
"Imports","2018","28/06/2018","Thursday","All","All","All","$","273000000","28856000000"
"Imports","2018","01/05/2018","Tuesday","All","All","All","$","274000000","19182000000"
"Imports","2018","23/07/2018","Monday","All","All","All","$","274000000","33188000000"
"Exports","2018","11/06/2018","Monday","All","All","All","$","275000000","25677000000"
"Imports","2018","04/10/2018","Thursday","All","All","All","$","275000000","47243000000"
"Imports","2018","18/01/2018","Thursday","All","All","All","$","276000000","2999000000"
"Exports","2018","19/02/2018","Monday","All","All","All","$","277000000","7211000000"
"Imports","2018","06/09/2018","Thursday","All","All","All","$","277000000","41464000000"
"Exports","2018","05/03/2018","Monday","All","All","All","$","280000000","9559000000"
"Imports","2018","18/09/2018","Tuesday","All","All","All","$","280000000","43883000000"
"Imports","2018","20/09/2018","Thursday","All","All","All","$","280000000","44562000000"
"Imports","2018","05/11/2018","Monday","All","All","All","$","281000000","53316000000"
"Exports","2018","18/06/2018","Monday","All","All","All","$","282000000","26892000000"
"Imports","2018","23/11/2018","Friday","All","All","All","$","282000000","56860000000"
"Exports","2018","28/05/2018","Monday","All","All","All","$","289000000","23303000000"
"Imports","2018","23/02/2018","Friday","All","All","All","$","289000000","8530000000"
"Imports","2018","24/10/2018","Wednesday","All","All","All","$","289000000","50922000000"
"Imports","2018","05/12/2018","Wednesday","All","All","All","$","290000000","59215000000"
"Exports","2018","15/01/2018","Monday","All","All","All","$","291000000","1738000000"
"Imports","2018","14/06/2018","Thursday","All","All","All","$","291000000","26480000000"
"Imports","2018","14/08/2018","Tuesday","All","All","All","$","291000000","37211000000"
"Imports","2018","01/03/2018","Thursday","All","All","All","$","294000000","9488000000"
"Exports","2018","20/09/2018","Thursday","All","All","All","$","296000000","40807000000"
"Imports","2018","01/08/2018","Wednesday","All","All","All","$","296000000","35059000000"
"Imports","2018","21/09/2018","Friday","All","All","All","$","298000000","44859000000"
"Exports","2018","09/07/2018","Monday","All","All","All","$","300000000","30300000000"
"Imports","2018","08/01/2018","Monday","All","All","All","$","301000000","1132000000"
"Imports","2018","23/05/2018","Wednesday","All","All","All","$","303000000","22708000000"
"Imports","2018","02/10/2018","Tuesday","All","All","All","$","305000000","46700000000"
"Imports","2018","21/11/2018","Wednesday","All","All","All","$","306000000","56312000000"
"Exports","2018","31/12/2018","Monday","All","All","All","$","307000000","57251000000"
"Exports","2018","23/04/2018","Monday","All","All","All","$","308000000","17291000000"
"Imports","2018","06/12/2018","Thursday","All","All","All","$","309000000","59524000000"
"Imports","2018","27/03/2018","Tuesday","All","All","All","$","311000000","13473000000"
"Imports","2018","25/01/2018","Thursday","All","All","All","$","314000000","4192000000"
"Exports","2018","16/07/2018","Monday","All","All","All","$","315000000","31545000000"
"Exports","2018","02/12/2018","Sunday","All","All","All","$","315000000","52441000000"
"Imports","2018","22/03/2018","Thursday","All","All","All","$","315000000","12707000000"
"Exports","2018","26/03/2018","Monday","All","All","All","$","318000000","12755000000"
"Imports","2018","29/03/2018","Thursday","All","All","All","$","320000000","14046000000"
"Imports","2018","26/04/2018","Thursday","All","All","All","$","320000000","18325000000"
"Imports","2018","23/04/2018","Monday","All","All","All","$","321000000","17746000000"
"Imports","2018","28/05/2018","Monday","All","All","All","$","323000000","23496000000"
"Exports","2018","30/07/2018","Monday","All","All","All","$","325000000","33821000000"
"Imports","2018","29/06/2018","Friday","All","All","All","$","327000000","29183000000"
"Imports","2018","26/10/2018","Friday","All","All","All","$","328000000","51500000000"
"Exports","2018","20/11/2018","Tuesday","All","All","All","$","329000000","50353000000"
"Imports","2018","10/10/2018","Wednesday","All","All","All","$","329000000","48490000000"
"Exports","2018","02/07/2018","Monday","All","All","All","$","330000000","29234000000"
"Imports","2018","04/12/2018","Tuesday","All","All","All","$","333000000","58924000000"
"Imports","2018","20/12/2018","Thursday","All","All","All","$","334000000","62160000000"
"Exports","2018","21/05/2018","Monday","All","All","All","$","335000000","22167000000"
"Imports","2018","28/08/2018","Tuesday","All","All","All","$","360000000","39752000000"
"Imports","2018","08/10/2018","Monday","All","All","All","$","367000000","47921000000"
"Imports","2018","19/09/2018","Wednesday","All","All","All","$","398000000","44281000000"
"Imports","2018","26/07/2018","Thursday","All","All","All","$","399000000","34025000000"
"Imports","2018","27/11/2018","Tuesday","All","All","All","$","416000000","57568000000"
"Imports","2018","01/11/2018","Thursday","All","All","All","$","434000000","52705000000"
"Imports","2018","14/09/2018","Friday","All","All","All","$","523000000","43296000000"
